file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\utils\NumericUtil.java,com.genersoft.iot.vmp.gb28181.utils.NumericUtil,isInteger/1[java.lang.String],FALSE,36,0,2,2,0,2,1,9,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8,9,0,TRUE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\utils\NumericUtil.java,com.genersoft.iot.vmp.gb28181.utils.NumericUtil,isDouble/1[java.lang.String],FALSE,20,0,5,5,0,2,1,9,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8,9,0,TRUE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\conf\GlobalResponseAdvice.java,com.genersoft.iot.vmp.conf.GlobalResponseAdvice,fast/0,FALSE,63,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,TRUE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\conf\GlobalResponseAdvice.java,com.genersoft.iot.vmp.conf.GlobalResponseAdvice,"beforeBodyWrite/6[java.lang.Object,com.genersoft.iot.vmp.conf.MethodParameter,com.genersoft.iot.vmp.conf.MediaType,java.lang.Class<? extends com.genersoft.iot.vmp.conf.HttpMessageConverter<?>>,com.genersoft.iot.vmp.conf.ServerHttpRequest,com.genersoft.iot.vmp.conf.ServerHttpResponse]",FALSE,33,8,4,0,4,6,7,19,5,2,6,7,0,0,1,0,0,0,3,0,2,0,2,0,0,0,27,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\conf\GlobalResponseAdvice.java,com.genersoft.iot.vmp.conf.GlobalResponseAdvice,"supports/2[com.genersoft.iot.vmp.conf.MethodParameter,java.lang.Class<? extends com.genersoft.iot.vmp.conf.HttpMessageConverter<?>>]",FALSE,27,3,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\conf\SystemInfoTimerTask.java,com.genersoft.iot.vmp.conf.SystemInfoTimerTask,execute/0,FALSE,27,3,8,0,8,2,10,15,0,4,0,10,0,0,0,0,1,0,1,1,4,0,1,0,0,0,12,1,1,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getSecrecy/0,FALSE,97,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setSecrecy/1[int],FALSE,101,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setStartTime/1[java.lang.String],FALSE,85,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setType/1[java.lang.String],FALSE,109,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setFileSize/1[java.lang.String],FALSE,125,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setEndTime/1[java.lang.String],FALSE,93,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getFileSize/0,FALSE,121,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getAddress/0,FALSE,73,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getStartTime/0,FALSE,81,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setName/1[java.lang.String],FALSE,61,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setFilePath/1[java.lang.String],FALSE,69,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getType/0,FALSE,105,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getDeviceId/0,FALSE,49,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setDeviceId/1[java.lang.String],FALSE,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,compareTo/1[com.genersoft.iot.vmp.gb28181.bean.RecordItem],FALSE,130,2,1,0,1,3,5,15,3,4,1,5,1,1,0,0,0,0,0,3,4,0,1,0,0,0,12,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getRecorderId/0,FALSE,113,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setAddress/1[java.lang.String],FALSE,77,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getName/0,FALSE,57,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getEndTime/0,FALSE,89,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,setRecorderId/1[java.lang.String],FALSE,117,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\RecordItem.java,com.genersoft.iot.vmp.gb28181.bean.RecordItem,getFilePath/0,FALSE,65,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\transmit\event\request\impl\message\query\cmd\CatalogQueryMessageHandler.java,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.CatalogQueryMessageHandler,"handForPlatform/3[com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.RequestEvent,com.genersoft.iot.vmp.gb28181.bean.ParentPlatform,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.Element]",FALSE,65,9,7,0,7,7,16,35,0,7,3,16,0,0,0,0,2,0,3,5,7,0,2,0,0,0,31,1,2,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\transmit\event\request\impl\message\query\cmd\CatalogQueryMessageHandler.java,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.CatalogQueryMessageHandler,afterPropertiesSet/0,FALSE,55,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\transmit\event\request\impl\message\query\cmd\CatalogQueryMessageHandler.java,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.CatalogQueryMessageHandler,"handForDevice/3[com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.RequestEvent,com.genersoft.iot.vmp.gb28181.bean.Device,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.Element]",FALSE,60,3,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\transmit\event\request\impl\message\query\cmd\CatalogQueryMessageHandler.java,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.CatalogQueryMessageHandler,getChannelForPlatform/1[com.genersoft.iot.vmp.gb28181.bean.ParentPlatform],FALSE,116,2,12,0,12,1,11,12,1,1,1,11,0,0,0,0,0,0,4,1,1,0,0,0,0,0,8,2,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\media\zlm\dto\hook\OnServerKeepaliveHookParam.java,com.genersoft.iot.vmp.media.zlm.dto.hook.OnServerKeepaliveHookParam,setData/1[com.genersoft.iot.vmp.media.zlm.dto.ServerKeepaliveData],FALSE,17,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\media\zlm\dto\hook\OnServerKeepaliveHookParam.java,com.genersoft.iot.vmp.media.zlm.dto.hook.OnServerKeepaliveHookParam,getData/0,FALSE,13,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,"getStreamProxyByAppAndStream/2[java.lang.String,java.lang.String]",FALSE,328,2,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,syncPullStream/1[java.lang.String],FALSE,399,8,10,0,10,11,20,39,0,11,1,20,0,0,2,5,0,0,9,5,10,2,7,0,0,1,25,2,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,"stop/2[java.lang.String,java.lang.String]",FALSE,296,4,5,0,5,5,6,12,1,3,2,6,2,1,0,3,0,0,1,1,4,0,2,0,0,0,19,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,"start/2[java.lang.String,java.lang.String]",FALSE,275,4,7,0,7,6,10,19,2,3,2,10,2,1,0,4,0,0,3,1,4,0,2,0,0,0,19,1,1,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,clean/0,FALSE,390,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,addStreamProxy/1[com.genersoft.iot.vmp.media.zlm.dto.StreamProxyItem],FALSE,150,6,8,1,7,5,12,29,3,3,1,12,0,0,0,0,1,0,2,2,4,0,4,0,0,0,15,2,1,TRUE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,zlmServerOnline/1[java.lang.String],FALSE,333,6,8,0,8,4,10,19,0,3,1,10,2,1,1,1,0,0,4,1,3,2,2,0,0,0,25,1,2,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,"getAll/2[java.lang.Integer,java.lang.Integer]",FALSE,251,4,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,save/1[com.genersoft.iot.vmp.media.zlm.dto.StreamProxyItem],FALSE,96,10,20,0,20,10,25,46,1,6,1,25,4,2,0,4,0,0,9,1,9,0,3,0,0,0,32,1,1,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,updateStreamProxy/1[com.genersoft.iot.vmp.media.zlm.dto.StreamProxyItem],FALSE,188,5,7,3,4,5,9,26,3,2,1,9,0,0,0,1,1,0,2,2,3,0,4,0,0,0,14,1,1,TRUE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,addStreamProxyToZlm/1[com.genersoft.iot.vmp.media.zlm.dto.StreamProxyItem],FALSE,217,5,18,3,15,5,17,21,3,2,1,17,0,0,0,2,0,0,4,0,5,1,1,0,0,0,17,1,1,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,getFFmpegCMDs/1[com.genersoft.iot.vmp.media.zlm.dto.MediaServerItem],FALSE,310,3,1,0,1,6,9,13,1,3,1,9,0,0,1,2,0,0,4,3,3,0,3,0,0,0,20,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,removeStreamProxyFromZlm/1[com.genersoft.iot.vmp.media.zlm.dto.StreamProxyItem],FALSE,241,5,7,2,5,2,5,8,2,2,1,5,0,0,0,1,0,0,0,0,2,0,1,0,0,0,17,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,"del/2[java.lang.String,java.lang.String]",FALSE,256,8,9,1,8,4,9,13,0,2,2,9,1,1,0,3,0,0,2,1,2,0,2,0,0,0,15,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,"updateStatus/3[boolean,java.lang.String,java.lang.String]",FALSE,395,1,2,1,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,getOverview/0,FALSE,441,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\StreamProxyServiceImpl.java,com.genersoft.iot.vmp.service.impl.StreamProxyServiceImpl,zlmServerOffline/1[java.lang.String],FALSE,361,7,10,0,10,4,13,22,0,4,1,13,0,0,1,0,0,0,6,2,4,0,2,0,0,0,23,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\transmit\event\request\impl\message\query\cmd\DeviceInfoQueryMessageHandler.java,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.DeviceInfoQueryMessageHandler,"handForPlatform/3[com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.RequestEvent,com.genersoft.iot.vmp.gb28181.bean.ParentPlatform,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.Element]",FALSE,52,10,6,0,6,5,15,27,2,4,3,15,0,0,0,1,2,0,7,0,5,1,2,0,0,0,29,1,4,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\transmit\event\request\impl\message\query\cmd\DeviceInfoQueryMessageHandler.java,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.DeviceInfoQueryMessageHandler,afterPropertiesSet/0,FALSE,42,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\transmit\event\request\impl\message\query\cmd\DeviceInfoQueryMessageHandler.java,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.DeviceInfoQueryMessageHandler,"handForDevice/3[com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.RequestEvent,com.genersoft.iot.vmp.gb28181.bean.Device,com.genersoft.iot.vmp.gb28181.transmit.event.request.impl.message.query.cmd.Element]",FALSE,47,3,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"sendCatalogMsg/2[com.genersoft.iot.vmp.gb28181.bean.GbStream,java.lang.String]",FALSE,164,3,5,0,5,6,7,17,1,2,2,7,1,1,0,5,0,0,1,0,2,0,2,0,0,0,11,1,1,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,getAllGBChannels/1[java.lang.String],FALSE,248,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"getDeviceChannelListByStream/3[com.genersoft.iot.vmp.gb28181.bean.GbStream,java.lang.String,com.genersoft.iot.vmp.gb28181.bean.ParentPlatform]",FALSE,105,5,27,0,27,5,27,31,1,2,3,27,0,0,0,1,0,0,4,4,2,0,2,0,0,0,14,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"getDeviceChannelListByStreamWithStatus/3[com.genersoft.iot.vmp.gb28181.bean.GbStream,java.lang.String,com.genersoft.iot.vmp.gb28181.bean.ParentPlatform]",FALSE,206,6,32,1,31,7,31,38,1,3,3,31,0,0,0,2,0,1,5,4,5,0,2,0,0,0,18,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"del/2[java.lang.String,java.lang.String]",FALSE,63,1,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,updateGbIdOrName/1[java.util.List<com.genersoft.iot.vmp.media.zlm.dto.StreamPushItem>],FALSE,201,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"delAllPlatformInfo/2[java.lang.String,java.lang.String]",FALSE,255,6,8,0,8,6,9,22,2,4,2,9,0,0,1,2,0,0,0,1,5,0,2,0,0,0,17,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"getAll/6[java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",FALSE,56,3,1,0,1,1,2,5,1,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"addPlatformInfo/3[java.util.List<com.genersoft.iot.vmp.gb28181.bean.GbStream>,java.lang.String,java.lang.String]",FALSE,69,10,8,0,8,5,16,30,1,7,3,16,1,1,1,2,1,0,2,2,9,1,2,0,0,0,29,1,2,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"delPlatformInfo/2[java.lang.String,java.util.List<com.genersoft.iot.vmp.gb28181.bean.GbStream>]",FALSE,140,5,5,0,5,3,9,21,1,4,2,9,0,0,1,0,1,0,1,0,5,0,2,0,0,0,20,1,1,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\service\impl\GbStreamServiceImpl.java,com.genersoft.iot.vmp.service.impl.GbStreamServiceImpl,"sendCatalogMsgs/2[java.util.List<com.genersoft.iot.vmp.gb28181.bean.GbStream>,java.lang.String]",FALSE,182,4,7,1,6,7,9,17,0,1,2,9,0,0,2,1,0,0,0,2,1,0,5,0,0,0,14,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\HomePositionRequest.java,com.genersoft.iot.vmp.gb28181.bean.HomePositionRequest,getSn/0,FALSE,71,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\HomePositionRequest.java,com.genersoft.iot.vmp.gb28181.bean.HomePositionRequest,setSn/1[java.lang.String],FALSE,75,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\HomePositionRequest.java,com.genersoft.iot.vmp.gb28181.bean.HomePositionRequest,getDeviceId/0,FALSE,79,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\HomePositionRequest.java,com.genersoft.iot.vmp.gb28181.bean.HomePositionRequest,setDeviceId/1[java.lang.String],FALSE,83,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,FALSE
C:\wvp-GB28181-pro-wvp-28181-2.0\src\main\java\com\genersoft\iot\vmp\gb28181\bean\HomePositionRequest.java,com.genersoft.iot.vmp.gb28181.bean.HomePositionRequest,getHomePosition/0,FALSE,87,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
