file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tooltips\ControlButtonPresenterSelector.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ControlButtonPresenterSelector$ControlButtonPresenter,"setOnLongClickListener/2[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ViewHolder,View.OnLongClickListener]",FALSE,153,3,1,1,0,1,1,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tooltips\ControlButtonPresenterSelector.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ControlButtonPresenterSelector$ControlButtonPresenter,"onBindViewHolder/2[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ViewHolder,java.lang.Object]",FALSE,104,5,2,0,2,8,13,27,0,4,2,13,0,0,0,2,0,1,0,1,4,0,2,0,0,0,18,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tooltips\ControlButtonPresenterSelector.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ControlButtonPresenterSelector$ControlButtonPresenter,onCreateViewHolder/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ViewGroup],FALSE,95,4,1,0,1,1,3,4,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tooltips\ControlButtonPresenterSelector.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ControlButtonPresenterSelector$ControlButtonPresenter,"setOnClickListener/2[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ViewHolder,View.OnClickListener]",FALSE,148,3,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tooltips\ControlButtonPresenterSelector.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ControlButtonPresenterSelector$ControlButtonPresenter,ControlButtonPresenter/1[int],TRUE,90,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tooltips\ControlButtonPresenterSelector.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ControlButtonPresenterSelector$ControlButtonPresenter,onUnbindViewHolder/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tooltips.ViewHolder],FALSE,137,2,0,0,0,2,3,8,0,1,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\transition\FadeAndShortSlide.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.FadeAndShortSlide$Anonymous1,"getGoneX/4[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.FadeAndShortSlide,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.ViewGroup,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.View,int[]]",FALSE,78,4,1,0,1,3,3,11,1,2,4,3,0,0,0,1,0,0,0,0,3,2,1,0,0,0,13,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\transition\FadeAndShortSlide.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.FadeAndShortSlide$Anonymous2,"getGoneX/4[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.FadeAndShortSlide,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.ViewGroup,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.View,int[]]",FALSE,92,4,1,0,1,3,3,11,1,2,4,3,0,0,0,1,0,0,0,0,3,2,1,0,0,0,13,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\transition\FadeAndShortSlide.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.FadeAndShortSlide$Anonymous3,"getGoneX/4[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.FadeAndShortSlide,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.ViewGroup,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.transition.View,int[]]",FALSE,106,5,1,0,1,3,6,12,2,3,4,6,0,0,0,1,0,1,0,4,3,6,1,0,0,0,15,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\adapter\vineyard\TagAdapter.java,com.liskovsoft.smartyoutubetv2.tv.adapter.vineyard.TagAdapter,getAllItems/0,FALSE,28,2,1,0,1,3,4,9,1,4,0,4,0,0,1,0,0,0,0,1,4,0,2,0,0,0,10,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\adapter\vineyard\TagAdapter.java,com.liskovsoft.smartyoutubetv2.tv.adapter.vineyard.TagAdapter,"TagAdapter/3[com.liskovsoft.smartyoutubetv2.tv.adapter.vineyard.Context,com.liskovsoft.smartyoutubetv2.tv.adapter.vineyard.Presenter,java.lang.String]",TRUE,18,2,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\adapter\vineyard\TagAdapter.java,com.liskovsoft.smartyoutubetv2.tv.adapter.vineyard.TagAdapter,"TagAdapter/2[com.liskovsoft.smartyoutubetv2.tv.adapter.vineyard.Context,java.lang.String]",TRUE,14,2,1,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\adapter\vineyard\TagAdapter.java,com.liskovsoft.smartyoutubetv2.tv.adapter.vineyard.TagAdapter,addAllItems/1[java.util.List<?>],FALSE,23,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,"buildPreferenceFragment/2[java.util.List<com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.OptionCategory>,java.lang.String]",FALSE,90,2,5,1,4,1,3,7,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,goBack/0,FALSE,194,1,1,0,1,3,4,8,0,0,0,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,8,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,isShown/0,FALSE,203,0,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,onFinish/0,FALSE,207,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,"onPreferenceStartFragment/2[com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.PreferenceFragment,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.Preference]",FALSE,79,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,finish/0,FALSE,187,0,1,1,0,2,2,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,onPreferenceStartInitialScreen/0,FALSE,60,0,0,0,0,3,4,11,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,onDestroy/0,FALSE,51,0,0,0,0,2,4,7,0,0,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,onCreate/1[com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.Bundle],FALSE,42,3,1,0,1,1,4,6,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,"show/4[java.util.List<com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.OptionCategory>,java.lang.String,boolean,boolean]",FALSE,99,4,3,0,3,8,8,14,0,3,4,8,2,1,0,5,0,0,0,3,4,0,2,0,0,0,25,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,"onPreferenceStartScreen/2[com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.PreferenceFragment,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.PreferenceScreen]",FALSE,85,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\dialogs\AppDialogFragment.java,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.AppDialogFragment,"onPreferenceDisplayDialog/2[com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.PreferenceFragment,com.liskovsoft.smartyoutubetv2.tv.ui.dialogs.Preference]",FALSE,117,14,14,1,13,8,19,55,7,10,2,19,0,0,0,1,0,0,0,5,10,0,2,0,0,0,27,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,setSecondaryProgressColor/1[int],FALSE,975,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,onUnbindRowViewHolder/1[RowPresenter.ViewHolder],FALSE,1099,4,1,0,1,3,5,13,0,2,1,5,0,0,0,2,0,0,0,0,2,0,1,0,0,0,11,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,getDefaultSeekIncrement/0,FALSE,1148,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,getDefaultProgressColor/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.Context],FALSE,1003,2,1,1,0,2,4,7,2,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,10,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,onReappear/1[RowPresenter.ViewHolder],FALSE,990,2,1,0,1,2,3,7,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,initRow/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter.ViewHolder],FALSE,1031,7,8,1,7,3,9,19,0,0,1,9,2,1,0,0,0,1,0,0,2,0,0,1,0,0,22,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,setDefaultSeekIncrement/1[float],FALSE,1140,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,setDescriptionPresenter/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.Presenter],FALSE,927,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,getDefaultSecondaryProgressColor/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.Context],FALSE,1012,2,1,1,0,2,4,7,2,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,10,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,"onBindRowViewHolder/2[RowPresenter.ViewHolder,java.lang.Object]",FALSE,1059,4,5,0,5,4,18,33,0,2,2,18,0,0,0,3,0,0,0,0,8,0,2,0,0,0,14,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,setOnActionClickedListener/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.OnActionClickedListener],FALSE,934,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,createRowViewHolder/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.ViewGroup],FALSE,1023,5,2,0,2,1,4,6,1,2,1,4,1,2,0,0,0,0,0,0,2,0,0,0,0,0,9,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,onRowViewDetachedFromWindow/1[RowPresenter.ViewHolder],FALSE,1170,2,0,0,0,2,2,6,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,setOnActionLongClickedListener/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.widget.OnActionLongClickedListener],FALSE,941,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,onProgressBarClicked/1[com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter.ViewHolder],FALSE,1121,2,1,1,0,5,5,13,0,0,1,5,0,0,0,4,0,0,0,0,1,0,2,0,0,0,25,4,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,onRowViewAttachedToWindow/1[RowPresenter.ViewHolder],FALSE,1161,2,0,0,0,2,2,6,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,setProgressColor/1[int],FALSE,956,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,getProgressColor/0,FALSE,966,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,"onRowViewSelected/2[RowPresenter.ViewHolder,boolean]",FALSE,1153,2,1,0,1,2,2,6,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,4,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,getOnActionClickedListener/0,FALSE,948,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,"formatTime/2[long,java.lang.StringBuilder]",FALSE,826,0,3,3,0,5,4,23,1,3,2,4,0,0,0,0,0,0,1,10,5,5,2,0,0,0,7,8,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,getSecondaryProgressColor/0,FALSE,985,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\mod\leanback\playerglue\tweaks\PlaybackTransportRowPresenter.java,com.liskovsoft.smartyoutubetv2.tv.ui.mod.leanback.playerglue.tweaks.PlaybackTransportRowPresenter,PlaybackTransportRowPresenter/0,TRUE,905,1,6,0,6,1,7,16,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,init/0,FALSE,34,1,4,3,1,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,onTickle/0,FALSE,55,0,0,0,0,6,6,15,0,1,0,6,0,0,0,1,0,0,0,0,3,0,2,0,0,0,13,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,"DateTimeView/3[com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.Context,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.AttributeSet,int]",TRUE,29,3,1,0,1,1,1,4,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,setVisibility/1[int],FALSE,48,1,5,4,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,showDate/1[boolean],FALSE,84,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,TRUE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,showTime/1[boolean],FALSE,88,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,DateTimeView/1[com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.Context],TRUE,19,2,1,0,1,1,1,4,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,updateListener/0,FALSE,39,0,2,2,0,2,3,8,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2,0,FALSE
C:\SmartTubeNext-master\smarttubetv\src\main\java\com\liskovsoft\smartyoutubetv2\tv\ui\widgets\time\DateTimeView.java,com.liskovsoft.smartyoutubetv2.tv.ui.widgets.time.DateTimeView,onDetachedFromWindow/0,FALSE,74,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,FALSE
